id,weight:float,answer:direction,timeStamp:DateTime,position:vector2,headDirection:vector3,Score:float,levelScore:float,numberOfParts:float,fruitRelPos:directionList,fruitDis:float,checkCollisions:boolList
295,1,up,08/09/2025 17:22:36,1/15,0/0/1,10,1300,9,right up ,33,False True True False
296,1,up,08/09/2025 17:22:37,1/14,0/0/1,10,1300,9,right up ,32,False True True False
297,1,right,08/09/2025 17:22:37,1/13,0/0/1,10,1300,9,right up ,31,False True True False
298,1,right,08/09/2025 17:22:37,2/13,1/0/0,10,1300,9,right up ,30,False True False False
299,1,right,08/09/2025 17:22:37,3/13,1/0/0,10,1300,9,right up ,29,False True False False
300,1,right,08/09/2025 17:22:37,4/13,1/0/0,10,1300,9,right up ,28,False True False False
301,1,right,08/09/2025 17:22:38,5/13,1/0/0,10,1300,9,right up ,27,False True False False
302,1,right,08/09/2025 17:22:38,6/13,1/0/0,10,1300,9,right up ,26,False True False False
303,1,right,08/09/2025 17:22:38,7/13,1/0/0,10,1300,9,right up ,25,False True False False
304,1,right,08/09/2025 17:22:38,8/13,1/0/0,10,1300,9,right up ,24,False True False False
305,1,right,08/09/2025 17:22:38,9/13,1/0/0,10,1300,9,right up ,23,False True False False
306,1,right,08/09/2025 17:22:39,10/13,1/0/0,10,1300,9,right up ,22,False True False False
307,1,right,08/09/2025 17:22:39,11/13,1/0/0,10,1300,9,right up ,21,False True False False
308,1,right,08/09/2025 17:22:39,12/13,1/0/0,10,1300,9,right up ,20,False True False False
309,1,right,08/09/2025 17:22:39,13/13,1/0/0,10,1300,9,right up ,19,False True False False
310,1,right,08/09/2025 17:22:39,14/13,1/0/0,10,1300,9,right up ,18,False True False False
311,1,right,08/09/2025 17:22:40,15/13,1/0/0,10,1300,9,right up ,17,False True False False
312,1,right,08/09/2025 17:22:40,16/13,1/0/0,10,1300,9,right up ,16,False True False False
313,1,right,08/09/2025 17:22:40,17/13,1/0/0,10,1300,9,right up ,15,False True False False
314,1,right,08/09/2025 17:22:40,18/13,1/0/0,10,1300,9,right up ,14,False True False False
315,1,right,08/09/2025 17:22:40,19/13,1/0/0,10,1300,9,right up ,13,False True False False
316,1,right,08/09/2025 17:22:41,20/13,1/0/0,10,1300,9,right up ,12,False True False False
317,1,right,08/09/2025 17:22:41,21/13,1/0/0,10,1300,9,right up ,11,False True False False
318,1,right,08/09/2025 17:22:41,22/13,1/0/0,10,1300,9,right up ,10,False True False False
319,1,up,08/09/2025 17:22:41,23/13,1/0/0,10,1300,9,null up ,9,False True False False
320,1,up,08/09/2025 17:22:41,23/12,0/0/1,10,1300,9,null up ,8,False False True False
321,1,up,08/09/2025 17:22:42,23/11,0/0/1,10,1300,9,null up ,7,False False True False
322,1,up,08/09/2025 17:22:42,23/10,0/0/1,10,1300,9,null up ,6,False False True False
323,1,up,08/09/2025 17:22:42,23/9,0/0/1,10,1300,9,null up ,5,False False True False
324,1,up,08/09/2025 17:22:42,23/8,0/0/1,10,1300,9,null up ,4,False False True False
325,1,up,08/09/2025 17:22:42,23/7,0/0/1,10,1300,9,null up ,3,False False True False
326,1,up,08/09/2025 17:22:43,23/6,0/0/1,10,1300,9,null up ,2,False False True False
327,1,up,08/09/2025 17:22:43,23/5,0/0/1,10,1300,9,null up ,1,False False True False
328,1,left,08/09/2025 17:22:43,23/4,0/0/1,10,1400,10,left down ,9,False False True False
329,1,left,08/09/2025 17:22:43,22/4,-1/0/0,10,1400,10,left down ,8,True False False False
330,1,left,08/09/2025 17:22:43,21/4,-1/0/0,10,1400,10,null down ,7,True False False False
331,1,left,08/09/2025 17:22:44,20/4,-1/0/0,10,1400,10,right down ,8,True False False False
332,1,left,08/09/2025 17:22:44,19/4,-1/0/0,10,1400,10,right down ,9,True False False False
333,1,left,08/09/2025 17:22:44,18/4,-1/0/0,10,1400,10,right down ,10,True False False False
334,1,left,08/09/2025 17:22:44,17/4,-1/0/0,10,1400,10,right down ,11,True False False False
335,1,left,08/09/2025 17:22:46,16/4,1/0/0,10,1400,3,left null ,3,False False False False
336,1,left,08/09/2025 17:22:46,4/9,1/0/0,10,1400,3,right up ,14,False True False False
337,1,left,08/09/2025 17:22:47,5/9,1/0/0,10,1400,3,right up ,13,False True False False
338,1,left,08/09/2025 17:22:47,6/9,1/0/0,10,1400,3,right up ,12,False True False False
339,1,left,08/09/2025 17:22:47,7/9,1/0/0,10,1400,3,right up ,11,False True False False
340,1,up,08/09/2025 17:22:47,8/9,1/0/0,10,1400,3,right up ,10,False True False False
341,1,up,08/09/2025 17:22:47,8/8,0/0/1,10,1400,3,right up ,9,False False True False
342,1,up,08/09/2025 17:22:48,8/7,0/0/1,10,1400,3,right up ,8,False False True False
343,1,up,08/09/2025 17:22:48,8/6,0/0/1,10,1400,3,right up ,7,False False True False
344,1,up,08/09/2025 17:22:48,8/5,0/0/1,10,1400,3,right up ,6,False False True False
345,1,right,08/09/2025 17:22:48,8/4,0/0/1,10,1400,3,right null ,5,False False True False
346,1,right,08/09/2025 17:22:48,9/4,1/0/0,10,1400,3,right null ,4,False True False False
347,1,right,08/09/2025 17:22:49,10/4,1/0/0,10,1400,3,right null ,3,False True False False
348,1,right,08/09/2025 17:22:49,11/4,1/0/0,10,1400,3,right null ,2,False True False False
349,1,right,08/09/2025 17:22:49,12/4,1/0/0,10,1400,3,right null ,1,False True False False
350,1,right,08/09/2025 17:22:49,13/4,1/0/0,10,1500,4,left down ,16,False True False False
351,1,right,08/09/2025 17:22:49,14/4,1/0/0,10,1500,4,left down ,17,False True False False
352,1,right,08/09/2025 17:22:50,15/4,1/0/0,10,1500,4,left down ,18,False True False False
353,1,right,08/09/2025 17:22:50,16/4,1/0/0,10,1500,4,left down ,19,False True False False
354,1,right,08/09/2025 17:22:50,17/4,1/0/0,10,1500,4,left down ,20,False True False False
355,1,right,08/09/2025 17:22:50,18/4,1/0/0,10,1500,4,left down ,21,False True False False
356,1,right,08/09/2025 17:22:50,19/4,1/0/0,10,1500,4,left down ,22,False True False False
357,1,down,08/09/2025 17:22:51,20/4,1/0/0,10,1500,4,left down ,23,False True False False
358,1,down,08/09/2025 17:22:51,20/5,0/0/-1,10,1500,4,left down ,22,False False False True
359,1,down,08/09/2025 17:22:51,20/6,0/0/-1,10,1500,4,left null ,19,False False False True
360,1,down,08/09/2025 17:22:51,20/7,0/0/-1,10,1500,4,left up ,20,False False False True
361,1,down,08/09/2025 17:22:51,20/8,0/0/-1,10,1500,4,left up ,21,False False False True
362,1,down,08/09/2025 17:22:52,20/9,0/0/-1,10,1500,4,left up ,22,False False False True
363,1,down,08/09/2025 17:22:52,20/10,0/0/-1,10,1500,4,left up ,23,False False False True
364,1,down,08/09/2025 17:22:52,20/11,0/0/-1,10,1500,4,left up ,24,False False False True
365,1,down,08/09/2025 17:22:52,20/12,0/0/-1,10,1500,4,left up ,25,False False False True
366,1,down,08/09/2025 17:22:52,20/13,0/0/-1,10,1500,4,left up ,26,False False False True
367,1,left,08/09/2025 17:22:53,20/14,0/0/-1,10,1500,4,left up ,27,False False False True
368,1,left,08/09/2025 17:22:53,19/14,-1/0/0,10,1500,4,left up ,26,True False False False
369,1,left,08/09/2025 17:22:53,18/14,-1/0/0,10,1500,4,left up ,25,True False False False
370,1,left,08/09/2025 17:22:53,17/14,-1/0/0,10,1500,4,left up ,24,True False False False
371,1,left,08/09/2025 17:22:53,16/14,-1/0/0,10,1500,4,left up ,23,True False False False
372,1,left,08/09/2025 17:22:54,15/14,-1/0/0,10,1500,4,left up ,22,True False False False
373,1,left,08/09/2025 17:22:54,14/14,-1/0/0,10,1500,4,left up ,21,True False False False
374,1,left,08/09/2025 17:22:54,13/14,-1/0/0,10,1500,4,left up ,20,True False False False
375,1,left,08/09/2025 17:22:54,12/14,-1/0/0,10,1500,4,left up ,19,True False False False
376,1,left,08/09/2025 17:22:54,11/14,-1/0/0,10,1500,4,left up ,18,True False False False
377,1,left,08/09/2025 17:22:55,10/14,-1/0/0,10,1500,4,left up ,17,True False False False
378,1,left,08/09/2025 17:22:55,9/14,-1/0/0,10,1500,4,left up ,16,True False False False
379,1,left,08/09/2025 17:22:55,8/14,-1/0/0,10,1500,4,right up ,29,True False False False
380,1,left,08/09/2025 17:22:55,7/14,-1/0/0,10,1500,4,right up ,30,True False False False
381,1,up,08/09/2025 17:22:55,6/14,-1/0/0,10,1500,4,right up ,31,True False False False
382,1,up,08/09/2025 17:22:56,6/13,0/0/1,10,1500,4,right up ,30,False False True False
383,1,up,08/09/2025 17:22:56,6/12,0/0/1,10,1500,4,right up ,29,False False True False
384,1,right,08/09/2025 17:22:56,6/11,0/0/1,10,1500,4,right up ,28,False False True False
385,1,right,08/09/2025 17:22:56,7/11,1/0/0,10,1500,4,right up ,27,False True False False
386,1,right,08/09/2025 17:22:56,8/11,1/0/0,10,1500,4,right up ,26,False True False False
387,1,right,08/09/2025 17:22:57,9/11,1/0/0,10,1500,4,right up ,25,False True False False
388,1,right,08/09/2025 17:22:57,10/11,1/0/0,10,1500,4,right up ,24,False True False False
389,1,right,08/09/2025 17:22:57,11/11,1/0/0,10,1500,4,right up ,23,False True False False
390,1,right,08/09/2025 17:22:57,12/11,1/0/0,10,1500,4,right up ,22,False True False False
391,1,right,08/09/2025 17:22:57,13/11,1/0/0,10,1500,4,right up ,21,False True False False
392,1,right,08/09/2025 17:22:58,14/11,1/0/0,10,1500,4,right up ,20,False True False False
393,1,right,08/09/2025 17:22:58,15/11,1/0/0,10,1500,4,right up ,19,False True False False
394,1,right,08/09/2025 17:22:58,16/11,1/0/0,10,1500,4,right up ,18,False True False False
395,1,right,08/09/2025 17:22:58,17/11,1/0/0,10,1500,4,right up ,17,False True False False
396,1,right,08/09/2025 17:22:58,18/11,1/0/0,10,1500,4,right up ,16,False True False False
397,1,right,08/09/2025 17:22:59,19/11,1/0/0,10,1500,4,right up ,15,False True False False
398,1,right,08/09/2025 17:22:59,20/11,1/0/0,10,1500,4,right up ,14,False True False False
399,1,right,08/09/2025 17:22:59,21/11,1/0/0,10,1500,4,right up ,13,False True False False
400,1,right,08/09/2025 17:22:59,22/11,1/0/0,10,1500,4,right up ,12,False True False False
401,1,right,08/09/2025 17:22:59,23/11,1/0/0,10,1500,4,right up ,11,False True False False
402,1,left,08/09/2025 17:23:22,0/0,1/0/0,10,0,3,right down ,21,False True False True
403,1,left,08/09/2025 17:23:22,4/9,1/0/0,10,0,3,right up ,22,False True False False
404,1,left,08/09/2025 17:23:22,5/9,1/0/0,10,0,3,right up ,21,False True False False
405,1,left,08/09/2025 17:23:23,6/9,1/0/0,10,0,3,right up ,20,False True False False
406,1,up,08/09/2025 17:23:23,7/9,1/0/0,10,0,3,right up ,19,False True False False
407,1,up,08/09/2025 17:23:23,7/8,0/0/1,10,0,3,right up ,18,False False True False
408,1,up,08/09/2025 17:23:23,7/7,0/0/1,10,0,3,right up ,17,False False True False
409,1,up,08/09/2025 17:23:23,7/6,0/0/1,10,0,3,right up ,16,False False True False
410,1,up,08/09/2025 17:23:24,7/5,0/0/1,10,0,3,right up ,15,False False True False
411,1,up,08/09/2025 17:23:24,7/4,0/0/1,10,0,3,right up ,14,False False True False
412,1,up,08/09/2025 17:23:24,7/3,0/0/1,10,0,3,right up ,13,False False True False
413,1,right,08/09/2025 17:23:24,7/2,0/0/1,10,0,3,right null ,12,False False True False
414,1,right,08/09/2025 17:23:24,8/2,1/0/0,10,0,3,right null ,11,False True False False
415,1,right,08/09/2025 17:23:25,9/2,1/0/0,10,0,3,right null ,10,False True False False
416,1,right,08/09/2025 17:23:25,10/2,1/0/0,10,0,3,right null ,9,False True False False
417,1,right,08/09/2025 17:23:25,11/2,1/0/0,10,0,3,right null ,8,False True False False
418,1,right,08/09/2025 17:23:25,12/2,1/0/0,10,0,3,right null ,7,False True False False
419,1,right,08/09/2025 17:23:25,13/2,1/0/0,10,0,3,right null ,6,False True False False
420,1,right,08/09/2025 17:23:26,14/2,1/0/0,10,0,3,right null ,5,False True False False
421,1,right,08/09/2025 17:23:26,15/2,1/0/0,10,0,3,right null ,4,False True False False
422,1,right,08/09/2025 17:23:26,16/2,1/0/0,10,0,3,right null ,3,False True False False
423,1,right,08/09/2025 17:23:26,17/2,1/0/0,10,0,3,right null ,2,False True False False
424,1,right,08/09/2025 17:23:26,18/2,1/0/0,10,0,3,right null ,1,False True False False
425,1,right,08/09/2025 17:23:27,19/2,1/0/0,10,100,4,left down ,14,False True False False
426,1,right,08/09/2025 17:23:27,20/2,1/0/0,10,100,4,left down ,15,False True False False
427,1,down,08/09/2025 17:23:27,21/2,1/0/0,10,100,4,left down ,16,False True False False
428,1,down,08/09/2025 17:23:27,21/3,0/0/-1,10,100,4,left null ,15,False False False True
429,1,left,08/09/2025 17:23:27,21/4,0/0/-1,10,100,4,left up ,16,False False False True
430,1,left,08/09/2025 17:23:28,20/4,-1/0/0,10,100,4,left up ,15,True False False False
431,1,left,08/09/2025 17:23:28,19/4,-1/0/0,10,100,4,left up ,14,True False False False
432,1,left,08/09/2025 17:23:28,18/4,-1/0/0,10,100,4,left up ,13,True False False False
433,1,left,08/09/2025 17:23:28,17/4,-1/0/0,10,100,4,left up ,12,True False False False
434,1,left,08/09/2025 17:23:28,16/4,-1/0/0,10,100,4,left up ,11,True False False False
435,1,left,08/09/2025 17:23:29,15/4,-1/0/0,10,100,4,left up ,10,True False False False
436,1,left,08/09/2025 17:23:29,14/4,-1/0/0,10,100,4,left up ,9,True False False False
437,1,left,08/09/2025 17:23:29,13/4,-1/0/0,10,100,4,left up ,8,True False False False
438,1,left,08/09/2025 17:23:29,12/4,-1/0/0,10,100,4,left up ,7,True False False False
439,1,left,08/09/2025 17:23:29,11/4,-1/0/0,10,100,4,left up ,6,True False False False
440,1,left,08/09/2025 17:23:30,10/4,-1/0/0,10,100,4,left up ,5,True False False False
441,1,left,08/09/2025 17:23:30,9/4,-1/0/0,10,100,4,left up ,4,True False False False
442,1,left,08/09/2025 17:23:30,8/4,-1/0/0,10,100,4,left up ,3,True False False False
443,1,left,08/09/2025 17:23:30,7/4,-1/0/0,10,100,4,left up ,2,True False False False
444,1,up,08/09/2025 17:23:30,6/4,-1/0/0,10,100,4,null up ,1,True False False False
445,1,right,08/09/2025 17:23:31,6/3,0/0/1,10,200,5,right up ,23,False False True False
446,1,right,08/09/2025 17:23:31,7/3,1/0/0,10,200,5,right up ,22,False True True False
447,1,right,08/09/2025 17:23:31,8/3,1/0/0,10,200,5,right up ,21,False True False False
448,1,right,08/09/2025 17:23:31,9/3,1/0/0,10,200,5,right up ,20,False True False False
449,1,right,08/09/2025 17:23:31,10/3,1/0/0,10,200,5,right up ,19,False True False False
450,1,right,08/09/2025 17:23:32,11/3,1/0/0,10,200,5,right up ,18,False True False False
451,1,right,08/09/2025 17:23:32,12/3,1/0/0,10,200,5,right up ,17,False True False False
452,1,right,08/09/2025 17:23:32,13/3,1/0/0,10,200,5,right up ,16,False True False False
453,1,right,08/09/2025 17:23:32,14/3,1/0/0,10,200,5,right up ,15,False True False False
454,1,right,08/09/2025 17:23:32,15/3,1/0/0,10,200,5,right up ,14,False True False False
455,1,right,08/09/2025 17:23:33,16/3,1/0/0,10,200,5,right up ,13,False True False False
456,1,right,08/09/2025 17:23:33,17/3,1/0/0,10,200,5,right up ,12,False True False False
457,1,right,08/09/2025 17:23:33,18/3,1/0/0,10,200,5,right up ,11,False True False False
458,1,right,08/09/2025 17:23:33,19/3,1/0/0,10,200,5,right up ,10,False True False False
459,1,right,08/09/2025 17:23:33,20/3,1/0/0,10,200,5,right down ,12,False True False False
460,1,right,08/09/2025 17:23:34,21/3,1/0/0,10,200,5,right down ,11,False True False False
461,1,right,08/09/2025 17:23:34,22/3,1/0/0,10,200,5,right down ,10,False True False False
462,1,right,08/09/2025 17:23:34,23/3,1/0/0,10,200,5,right down ,9,False True False False
463,1,right,08/09/2025 17:23:34,24/3,1/0/0,10,200,5,right down ,8,False True False False
464,1,right,08/09/2025 17:23:34,25/3,1/0/0,10,200,5,right down ,7,False True False False
465,1,right,08/09/2025 17:23:35,26/3,1/0/0,10,200,5,right down ,6,False True False False
466,1,down,08/09/2025 17:23:35,27/3,1/0/0,10,200,5,null down ,5,False True False False
467,1,down,08/09/2025 17:23:35,27/4,0/0/-1,10,200,5,null down ,4,False False False True
468,1,down,08/09/2025 17:23:35,27/5,0/0/-1,10,200,5,null down ,3,False False False True
469,1,down,08/09/2025 17:23:35,27/6,0/0/-1,10,200,5,null down ,2,False False False True
470,1,down,08/09/2025 17:23:36,27/7,0/0/-1,10,200,5,null down ,1,False False False True
471,1,down,08/09/2025 17:23:36,27/8,0/0/-1,10,300,6,left down ,4,False False False True
472,1,left,08/09/2025 17:23:36,27/9,0/0/-1,10,300,6,left null ,3,False False False True
473,1,left,08/09/2025 17:23:36,26/9,-1/0/0,10,300,6,left null ,2,True False False False
474,1,left,08/09/2025 17:23:36,25/9,-1/0/0,10,300,6,left null ,1,True False False False
475,1,left,08/09/2025 17:23:37,24/9,-1/0/0,10,400,7,left down ,25,True False False False
476,1,left,08/09/2025 17:23:37,23/9,-1/0/0,10,400,7,left down ,24,True False False False
477,1,left,08/09/2025 17:23:37,22/9,-1/0/0,10,400,7,left down ,23,True False False False
478,1,left,08/09/2025 17:23:37,21/9,-1/0/0,10,400,7,left down ,22,True False False False
479,1,left,08/09/2025 17:23:37,20/9,-1/0/0,10,400,7,left down ,21,True False False False
480,1,left,08/09/2025 17:23:38,19/9,-1/0/0,10,400,7,left down ,20,True False False False
481,1,left,08/09/2025 17:23:38,18/9,-1/0/0,10,400,7,left down ,19,True False False False
482,1,left,08/09/2025 17:23:38,17/9,-1/0/0,10,400,7,left down ,18,True False False False
483,1,left,08/09/2025 17:23:38,16/9,-1/0/0,10,400,7,left down ,17,True False False False
484,1,left,08/09/2025 17:23:38,15/9,-1/0/0,10,400,7,left down ,16,True False False False
485,1,left,08/09/2025 17:23:39,14/9,-1/0/0,10,400,7,left down ,15,True False False False
486,1,down,08/09/2025 17:23:39,13/9,-1/0/0,10,400,7,left down ,14,True False False False
487,1,down,08/09/2025 17:23:39,13/10,0/0/-1,10,400,7,left down ,13,False False False True
488,1,down,08/09/2025 17:23:39,13/11,0/0/-1,10,400,7,left down ,12,False False False True
489,1,down,08/09/2025 17:23:39,13/12,0/0/-1,10,400,7,left down ,11,False False False True
490,1,down,08/09/2025 17:23:40,13/13,0/0/-1,10,400,7,left down ,10,False False False True
491,1,down,08/09/2025 17:23:40,13/14,0/0/-1,10,400,7,left down ,9,False False False True
492,1,down,08/09/2025 17:23:40,13/15,0/0/-1,10,400,7,left down ,8,False False False True
493,1,left,08/09/2025 17:23:40,13/16,0/0/-1,10,400,7,left null ,7,False False False True
494,1,left,08/09/2025 17:23:40,12/16,-1/0/0,10,400,7,left null ,6,True False False False
495,1,left,08/09/2025 17:23:41,11/16,-1/0/0,10,400,7,left null ,5,True False False False
496,1,left,08/09/2025 17:23:41,10/16,-1/0/0,10,400,7,left null ,4,True False False False
497,1,left,08/09/2025 17:23:41,9/16,-1/0/0,10,400,7,left null ,3,True False False False
498,1,left,08/09/2025 17:23:41,8/16,-1/0/0,10,400,7,left null ,2,True False False False
499,1,left,08/09/2025 17:23:41,7/16,-1/0/0,10,400,7,left null ,1,True False False False
500,1,left,08/09/2025 17:23:42,6/16,-1/0/0,10,500,8,right up ,17,True False False False
501,1,left,08/09/2025 17:23:42,5/16,-1/0/0,10,500,8,right up ,18,True False False False
502,1,up,08/09/2025 17:23:42,4/16,-1/0/0,10,500,8,right up ,19,True False False False
503,1,up,08/09/2025 17:23:42,4/15,0/0/1,10,500,8,right up ,18,False False True False
504,1,right,08/09/2025 17:23:42,4/14,0/0/1,10,500,8,right up ,17,False False True False
505,1,right,08/09/2025 17:23:43,5/14,1/0/0,10,500,8,right up ,16,False True False False
506,1,right,08/09/2025 17:23:43,6/14,1/0/0,10,500,8,right up ,15,False True False False
507,1,right,08/09/2025 17:23:43,7/14,1/0/0,10,500,8,right up ,14,False True False False
508,1,right,08/09/2025 17:23:43,8/14,1/0/0,10,500,8,right up ,13,False True False False
509,1,right,08/09/2025 17:23:43,9/14,1/0/0,10,500,8,right up ,12,False True False False
510,1,right,08/09/2025 17:23:44,10/14,1/0/0,10,500,8,right up ,11,False True False False
511,1,right,08/09/2025 17:23:44,11/14,1/0/0,10,500,8,right up ,10,False True False False
512,1,right,08/09/2025 17:23:44,12/14,1/0/0,10,500,8,right up ,9,False True False False
513,1,right,08/09/2025 17:23:44,13/14,1/0/0,10,500,8,right up ,8,False True False False
514,1,right,08/09/2025 17:23:44,14/14,1/0/0,10,500,8,right up ,7,False True False False
515,1,right,08/09/2025 17:23:45,15/14,1/0/0,10,500,8,right up ,6,False True False False
516,1,right,08/09/2025 17:23:45,16/14,1/0/0,10,500,8,right up ,5,False True False False
517,1,right,08/09/2025 17:23:45,17/14,1/0/0,10,500,8,right up ,4,False True False False
518,1,right,08/09/2025 17:23:45,18/14,1/0/0,10,500,8,right up ,3,False True False False
519,1,right,08/09/2025 17:23:45,19/14,1/0/0,10,500,8,right up ,2,False True False False
520,1,up,08/09/2025 17:23:46,20/14,1/0/0,10,500,8,null up ,1,False True False False
521,1,up,08/09/2025 17:23:46,20/13,0/0/1,10,600,9,left null ,10,False False True False
522,1,up,08/09/2025 17:23:46,20/12,0/0/1,10,600,9,left down ,11,False False True False
523,1,up,08/09/2025 17:23:46,20/11,0/0/1,10,600,9,left down ,12,False False True False
524,1,up,08/09/2025 17:23:46,20/10,0/0/1,10,600,9,left down ,13,False False True False
525,1,up,08/09/2025 17:23:47,20/9,0/0/1,10,600,9,left down ,14,False False True False
526,1,left,08/09/2025 17:23:47,20/8,0/0/1,10,600,9,left down ,15,False False True False
527,1,left,08/09/2025 17:23:47,19/8,-1/0/0,10,600,9,left down ,14,True False False False
528,1,left,08/09/2025 17:23:47,18/8,-1/0/0,10,600,9,left down ,13,True False False False
529,1,left,08/09/2025 17:23:47,17/8,-1/0/0,10,600,9,left down ,12,True False False False
530,1,left,08/09/2025 17:23:48,16/8,-1/0/0,10,600,9,left down ,11,True False False False
531,1,left,08/09/2025 17:23:48,15/8,-1/0/0,10,600,9,left down ,10,True False False False
532,1,left,08/09/2025 17:23:48,14/8,-1/0/0,10,600,9,left down ,9,True False False False
533,1,left,08/09/2025 17:23:48,13/8,-1/0/0,10,600,9,left down ,8,True False False False
534,1,left,08/09/2025 17:23:48,12/8,-1/0/0,10,600,9,left down ,7,True False False False
535,1,left,08/09/2025 17:23:49,11/8,-1/0/0,10,600,9,left down ,6,True False False False
536,1,down,08/09/2025 17:23:49,10/8,-1/0/0,10,600,9,null down ,5,True False False False
537,1,down,08/09/2025 17:23:49,10/9,0/0/-1,10,600,9,null down ,4,False False False True
538,1,down,08/09/2025 17:23:49,10/10,0/0/-1,10,600,9,null down ,3,False False False True
539,1,down,08/09/2025 17:23:49,10/11,0/0/-1,10,600,9,null down ,2,False False False True
540,1,down,08/09/2025 17:23:50,10/12,0/0/-1,10,600,9,null down ,1,False False False True
541,1,down,08/09/2025 17:23:50,10/13,0/0/-1,10,700,10,left down ,5,False False False True
542,1,down,08/09/2025 17:23:50,10/14,0/0/-1,10,700,10,left down ,4,False False False True
543,1,down,08/09/2025 17:23:50,10/15,0/0/-1,10,700,10,left down ,3,False False False True
544,1,left,08/09/2025 17:23:50,10/16,0/0/-1,10,700,10,left null ,2,False False False True
545,1,left,08/09/2025 17:23:51,9/16,-1/0/0,10,700,10,left null ,1,True False False False
546,1,left,08/09/2025 17:23:51,8/16,-1/0/0,10,800,11,left up ,16,True False False False
547,1,up,08/09/2025 17:23:51,7/16,-1/0/0,10,800,11,left up ,15,True False False False
548,1,up,08/09/2025 17:23:51,7/15,0/0/1,10,800,11,left up ,14,False False True False
549,1,up,08/09/2025 17:23:51,7/14,0/0/1,10,800,11,left up ,13,False False True False
550,1,up,08/09/2025 17:23:52,7/13,0/0/1,10,800,11,left up ,12,False False True False
551,1,up,08/09/2025 17:23:52,7/12,0/0/1,10,800,11,left up ,11,False False True False
552,1,left,08/09/2025 17:23:52,7/11,0/0/1,10,800,11,left up ,10,False False True False
553,1,left,08/09/2025 17:23:52,6/11,-1/0/0,10,800,11,left up ,9,True False False False
554,1,left,08/09/2025 17:23:52,5/11,-1/0/0,10,800,11,left up ,8,True False False False
555,1,left,08/09/2025 17:23:53,4/11,-1/0/0,10,800,11,left up ,7,True False False False
556,1,left,08/09/2025 17:23:53,3/11,-1/0/0,10,800,11,null up ,6,True False False False
557,1,up,08/09/2025 17:23:53,2/11,-1/0/0,10,800,11,right up ,7,True False False False
558,1,up,08/09/2025 17:23:53,2/10,0/0/1,10,800,11,right up ,6,False False True False
559,1,up,08/09/2025 17:23:54,2/9,0/0/1,10,800,11,right up ,5,False False True False
560,1,up,08/09/2025 17:23:54,2/8,0/0/1,10,800,11,right up ,4,False False True False
561,1,up,08/09/2025 17:23:54,2/7,0/0/1,10,800,11,right up ,3,False False True False
562,1,up,08/09/2025 17:23:54,2/6,0/0/1,10,800,11,right up ,2,False False True False
563,1,right,08/09/2025 17:23:54,2/5,0/0/1,10,800,11,right null ,1,False False True False
564,1,right,08/09/2025 17:23:55,3/5,1/0/0,10,900,12,right down ,18,False True False False
565,1,right,08/09/2025 17:23:55,4/5,1/0/0,10,900,12,right down ,17,False True False False
566,1,right,08/09/2025 17:23:55,5/5,1/0/0,10,900,12,right down ,16,False True False False
567,1,right,08/09/2025 17:23:55,6/5,1/0/0,10,900,12,right down ,15,False True False False
568,1,right,08/09/2025 17:23:55,7/5,1/0/0,10,900,12,right down ,14,False True False False
569,1,right,08/09/2025 17:23:56,8/5,1/0/0,10,900,12,right down ,13,False True False False
570,1,right,08/09/2025 17:23:56,9/5,1/0/0,10,900,12,right down ,12,False True False False
571,1,right,08/09/2025 17:23:56,10/5,1/0/0,10,900,12,right down ,11,False True False False
572,1,right,08/09/2025 17:23:56,11/5,1/0/0,10,900,12,right down ,10,False True False False
573,1,right,08/09/2025 17:23:56,12/5,1/0/0,10,900,12,right down ,9,False True False False
574,1,right,08/09/2025 17:23:57,13/5,1/0/0,10,900,12,right down ,8,False True False False
575,1,right,08/09/2025 17:23:57,14/5,1/0/0,10,900,12,right down ,7,False True False False
576,1,right,08/09/2025 17:23:57,15/5,1/0/0,10,900,12,right down ,6,False True False False
577,1,right,08/09/2025 17:23:57,16/5,1/0/0,10,900,12,right down ,5,False True False False
578,1,right,08/09/2025 17:23:57,17/5,1/0/0,10,900,12,right down ,4,False True False False
579,1,right,08/09/2025 17:23:58,18/5,1/0/0,10,900,12,right down ,3,False True False False
580,1,right,08/09/2025 17:23:58,19/5,1/0/0,10,900,12,right down ,2,False True False False
581,1,down,08/09/2025 17:23:58,20/5,1/0/0,10,900,12,null down ,1,False True False False
582,1,down,08/09/2025 17:23:58,20/6,0/0/-1,10,1000,13,left down ,5,False False False True
583,1,down,08/09/2025 17:23:58,20/7,0/0/-1,10,1000,13,left down ,4,False False False True
584,1,left,08/09/2025 17:23:59,20/8,0/0/-1,10,1000,13,left null ,3,False False False True
585,1,left,08/09/2025 17:23:59,19/8,-1/0/0,10,1000,13,left null ,2,True False False False
586,1,left,08/09/2025 17:23:59,18/8,-1/0/0,10,1000,13,left null ,1,True False False False
587,1,left,08/09/2025 17:23:59,17/8,-1/0/0,10,1100,14,right up ,7,True False False False
588,1,left,08/09/2025 17:23:59,16/8,-1/0/0,10,1100,14,right up ,8,True False False False
589,1,left,08/09/2025 17:24:00,15/8,-1/0/0,10,1100,14,right up ,9,True False False False
590,1,left,08/09/2025 17:24:00,14/8,-1/0/0,10,1100,14,right up ,10,True False False False
591,1,left,08/09/2025 17:24:00,13/8,-1/0/0,10,1100,14,right up ,11,True False False False
